Project ID,Well ID,Company ID,Project End Date,Licence(s),Released?,Release Date,Release Round,Summary Tags,File Count,Project Size,Last Update,Data Reporting Group,CHECKED,Project Type,Survey / Well ID,NSTA Area,DUPL,ABY,RBY,UBY
SH__1984well0004, 48/20a- 2,SH__,30/03/1984,P8,TRUE,18/12/1989,33,CORE_CCA CORE_SCAL CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DWL_TEST DWL_WIRE GEOL_DIP GEOL_GEN GEOL_GEOW GPHYS_GEN LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG WDD_FILE WELL_SUMMARY,77,303242951,26/11/2022,SHELL PLC,TRUE,well,48/20a- 2,SNS,,,,
SH__1984well0003, 48/20a- 3,SH__,09/11/1984,P8,TRUE,18/02/1991,36,COMPL_EOJR CORE_CCA GPHYS_QCVSP LOG_COMP LOG_SEIS PRE_DPROG TEST_FLUID TEST_GEN WDD_FILE,13,95453612,26/11/2022,SHELL PLC,TRUE,well,48/20a- 3,SNS,,,,
SH__1985well0003, 48/20a- 3A,SH__,27/03/1985,P8,TRUE,18/02/1991,36,CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR DWL_MWD DWL_OTHER DWL_WIRE GEOL_BIO GEOL_DIP GEOL_GEN GPHYS_CSHOT GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_SITE TEST_GEN WDD_FILE WELL_SUMMARY,110,1321215014,26/11/2022,SHELL PLC,TRUE,well,48/20a- 3A,SNS,,,,
SH__1985well0002, 48/20a- 4,SH__,29/12/1985,P8,TRUE,29/12/1989,40,CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_EOWR GEOL_MUD DWL_WIRE ENG_COMPS GEOL_GEN GPHYS_VSP JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG TEST_FLUID TEST_GEN TEST_PLT WDD_FILE,103,1934982611,26/11/2022,SHELL PLC,TRUE,well,48/20a- 4,SNS,,9b0f7d31-a298-4e85-8c88-052d4f1a053d,9b0f7d31-a298-4e85-8c88-052d4f1a053d,
SH__1987well0007, 48/20a- 5,SH__,03/02/1987,P8,TRUE,24/05/1993,44,CORE_CCA CORE_GEN CORE_SCAL DRILL_DAILY DRILL_DEV DRILL_EOWR DRILL_EOWR DRILL_MWD DWL_MWD DWL_OTHER DWL_PROD DWL_TEST DWL_WIRE GEOL_DAILY GEOL_GEOW GPHYS_GEN JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_PROP PRE_SITE TEST_FLUID TEST_GEN TEST_PLT WDD_FILE WELL_SUMMARY,64,973465445,26/11/2022,SHELL PLC,TRUE,well,48/20a- 5,SNS,,,,
SH__1995well0008, 48/20a- 7,SH__,06/09/1995,P8,TRUE,23/04/2001,78,COMPL_PROG CORE_CCA DRILL_CEMENT DRILL_DAILY DRILL_DEV DRILL_FLUID DRILL_GEN DRILL_MWD DWL_MUD DWL_MWD DWL_OTHER DWL_WIRE GEOL_GEN JWL_AUDIT JWL_FILE LOG_COMP LOG_CORE LOG_DIP LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG PRE_SITE TEST_DST TEST_FLUID TEST_GEN WDD_FILE WELL_SUMMARY,73,1496999482,26/11/2022,SHELL PLC,TRUE,well,48/20a- 7,SNS,,,,
SH__1995well0007, 48/20a- 7Z,SH__,18/09/1995,P8,TRUE,23/04/2001,78,DRILL_DAILY DRILL_DEV DUPL DWL_OTHER DWL_WIRE JWL_AUDIT JWL_FILE LOG_COMP LOG_DIP LOG_MUD LOG_TEST LOG_WIRE TEST_GEN WDD_FILE,31,422544188,26/11/2022,SHELL PLC,TRUE,well,48/20a- 7Z,SNS,SH__1995well0008,,,
SH__1993well0013, 48/20a-P1,SH__,27/08/1993,P8,TRUE,27/05/1999,71,COMPL_DAILY COMPL_PROG CORE_CCA DRILL_DEV DRILL_GEN DWL_MWD DWL_WIRE GEOL_GEOW GPHYS_SONIC LOG_CASE LOG_COMP LOG_CPI LOG_MUD LOG_MWD LOG_WIRE TEST_DST WDD_FILE WELL_SUMMARY,75,2363139085,20/10/2022,SHELL PLC,TRUE,well,48/20a-P1,SNS,,,,
SH__1994well0021, 48/20a-P2,SH__,21/01/1994,P8,TRUE,24/01/2000,72,DRILL_GEN DRILL_EOWR DUPL DWL_MWD DWL_OTHER DWL_WIRE GEOL_GEN LOG_CASE LOG_COMP LOG_LITH LOG_MWD LOG_WIRE PRE_DPROG TEST_DST WDD_FILE WELL_SUMMARY,21,286253025,26/11/2022,SHELL PLC,TRUE,well,48/20a-P2,SNS,SH__1994well0020,,,
SH__1994well0020, 48/20a-P2Z,SH__,12/03/1994,P8,TRUE,24/01/2000,72,DRILL_GEN DUPL DWL_MWD DWL_OTHER DWL_TEST DWL_WIRE LOG_CASE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_MWD LOG_TEST LOG_WIRE WDD_FILE WELL_SUMMARY,40,1871537511,26/11/2022,SHELL PLC,TRUE,well,48/20a-P2Z,SNS,SH__1994well0021,,,
SH__1993well0012, 48/20a-P3,SH__,07/02/1993,P8,TRUE,03/11/1998,69,COMPL_DAILY COMPL_PROG DWL_MWD DWL_WIRE GEOL_GEOW LOG_COMP LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG TEST_DST TEST_GEN WDD_FILE,31,734672759,20/10/2022,SHELL PLC,TRUE,well,48/20a-P3,SNS,,,,
SH__1993well0011, 48/20a-P4,SH__,08/08/1993,P8,TRUE,27/05/1999,71,COMPL_DAILY COMPL_PROG DRILL_GEN DRILL_EOWR DWL_MWD DWL_WIRE LOG_CASE LOG_COMP LOG_MUD LOG_MWD LOG_SEIS LOG_WIRE PRE_DPROG TEST_DST TEST_GEN VSP_SEGY WDD_FILE WELL_SUMMARY,74,1189501849,27/04/2022,SHELL PLC,TRUE,well,48/20a-P4,SNS,,,,
SH__1993well0010, 48/20a-P5,SH__,29/08/1993,P8,TRUE,27/05/1999,71,DWL_MWD DWL_TEST DWL_WIRE GEOL_GEOW LOG_COMP LOG_CORE LOG_CPI LOG_MUD LOG_MWD LOG_TEST LOG_WIRE TEST_DST WDD_FILE,41,2488325887,26/11/2022,SHELL PLC,TRUE,well,48/20a-P5,SNS,,,,
SH__1993well0009, 48/20a-P5Z,SH__,23/09/1993,P8,TRUE,27/05/1999,71,COMPL_DAILY COMPL_PROG DRILL_DEV DRILL_MWD DWL_MWD DWL_WIRE LOG_CASE LOG_COMP LOG_CPI LOG_DIP LOG_MUD LOG_MWD LOG_WIRE TEST_DST WDD_FILE,36,4746530863,27/04/2022,SHELL PLC,TRUE,well,48/20a-P5Z,SNS,,,,
SH__1993well0008, 48/20a-P6,SH__,15/11/1993,P8,TRUE,24/01/2000,72,COMPL_DAILY COMPL_PROG DRILL_DEV DRILL_GEN DUPL DWL_MWD DWL_WIRE LOG_CASE LOG_COMP LOG_DIP LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG TEST_DST WDD_FILE WELL_SUMMARY,60,1425627422,20/10/2022,SHELL PLC,TRUE,well,48/20a-P6,SNS,SH__1998well0019,,,
SH__1994well0019, 48/20a-P7,SH__,15/01/1994,P8,TRUE,24/01/2000,72,COMPL_DAILY COMPL_PROG DRILL_DEV DWL_WIRE GEOL_GEN LOG_COMP LOG_CPI LOG_MUD LOG_MWD LOG_WIRE TEST_DST WDD_FILE WELL_SUMMARY,59,1666058061,27/04/2022,SHELL PLC,TRUE,well,48/20a-P7,SNS,,,,
SH__1998well0019, 48/20a-P8,SH__,31/03/1998,P8,TRUE,20/10/2003,88,DRILL_DEV DUPL DWL_WIRE GEOL_GEN GEOL_PPHYS LOG_COMP LOG_MUD LOG_WIRE PRE_DPROG TEST_DST TEST_GEN WDD_FILE,21,2060262509,26/11/2022,SHELL PLC,TRUE,well,48/20a-P8,SNS,SH__1997well0013,,,
SH__1997well0013, 48/20a-P8Z,SH__,15/07/1997,P8,TRUE,20/10/2003,88,COMPL_DAILY COMPL_PROG DUPL DWL_WIRE GEOL_PPHYS LOG_COMP LOG_MUD LOG_MWD LOG_TEST LOG_WIRE PRE_DPROG TEST_DST WDD_FILE,25,1095308553,20/10/2022,SHELL PLC,TRUE,well,48/20a-P8Z,SNS,SH__1998well0019,,,
SH__2019well0004, 48/20a-P9,SH__,01/04/2019,P8,TRUE,01/10/2021,,DRILL_DEV DRILL_EOWR DRILL_GEN DRILL_EOWR DRILL_MWD DUPL DWL_MWD GEOL_GEOW GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY,79,737325296,06/02/2022,SHELL PLC,TRUE,well,48/20a-P9,SNS,SH__2019well0002;SH__2019well0001;SH__2019well0003,2573808e-786c-4631-ab1e-adb5afcc1cd5,,
SH__2019well0003, 48/20a-P9X,SH__,11/08/2019,P8,TRUE,11/02/2022,,COMPL_DAILY COMPL_PROG DRILL_DEV DRILL_GEN DRILL_EOWR DRILL_MWD DUPL DWL_MWD DWL_WIRE GEOL_GEOW GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_MUD LOG_MWD LOG_WIRE PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY,63,1200640327,11/02/2022,SHELL PLC,TRUE,well,48/20a-P9X,SNS,SH__2019well0002;SH__2019well0001;SH__2019well0004,2573808e-786c-4631-ab1e-adb5afcc1cd5,,
SH__2019well0002, 48/20a-P9Y,SH__,24/05/2019,P8,TRUE,24/11/2021,,DRILL_DEV DRILL_EOWR DRILL_GEN DRILL_EOWR DRILL_MWD DUPL DWL_MWD GEOL_GEOW GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY,37,244437203,06/02/2022,SHELL PLC,TRUE,well,48/20a-P9Y,SNS,SH__2019well0001;SH__2019well0003;SH__2019well0004,2573808e-786c-4631-ab1e-adb5afcc1cd5,,
SH__2019well0001, 48/20a-P9Z,SH__,12/05/2019,P8,TRUE,12/11/2021,,DRILL_DEV DRILL_EOWR DRILL_GEN DRILL_EOWR DRILL_MWD DUPL DWL_MWD GEOL_GEOW GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD PRE_DPROG PRE_GPROG PRE_MOVE PRE_PROP PRE_SITE WDD_FILE WELL_SUMMARY,39,324012047,06/02/2022,SHELL PLC,TRUE,well,48/20a-P9Z,SNS,SH__2019well0002;SH__2019well0003;SH__2019well0004,2573808e-786c-4631-ab1e-adb5afcc1cd5,,
SH__2000well0010, 48/20a-S1,SH__,15/07/2000,P8,TRUE,24/01/2005,93,COMPL_DAILY COMPL_PROG DRILL_DAILY DRILL_DEV DRILL_EOWR DRILL_GEN DRILL_EOWR DRILL_MWD DWL_MUD DWL_MWD DWL_TEST DWL_WIRE GEOL_GEOW GEOL_PPHYS GPHYS_GEN LOG_COMP LOG_CPI LOG_MUD LOG_MWD LOG_TEST LOG_WIRE TEST_DST WDD_FILE WELL_SUMMARY,53,3298852907,26/11/2022,SHELL PLC,TRUE,well,48/20a-S1,SNS,,,,
SH__2000well0009, 48/20a-S1Z,SH__,16/11/2000,P8,TRUE,24/01/2005,93,DRILL_EOWR DRILL_MWD DWL_MUD DWL_MWD LOG_COMP LOG_MUD LOG_MWD LOG_TEST WDD_FILE,21,120954442,26/11/2022,SHELL PLC,TRUE,well,48/20a-S1Z,SNS,,,,
SH__2000well0008, 48/20a-S2,SH__,06/09/2000,P8,TRUE,25/10/2004,92,DRILL_GEN DRILL_MWD DUPL DWL_MWD GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD WDD_FILE,18,516617043,26/11/2022,SHELL PLC,TRUE,well,48/20a-S2,SNS,SH__2000well0010;SH__2000well0009,,,
SH__2002well0020, 48/20a-S3,SH__,23/06/2002,P8,TRUE,17/07/2006,99,DRILL_EOWR DWL_MWD GEOL_GEOW JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_MUD LOG_MWD WDD_FILE,18,127840300,26/11/2022,SHELL PLC,TRUE,well,48/20a-S3,SNS,,,,
SH__2002well0019, 48/20a-S4,SH__,09/07/2002,P8,TRUE,22/01/2007,101,DRILL_GEN DRILL_MWD DUPL LOG_COMP LOG_MUD WDD_FILE WELL_SUMMARY,7,24188218,26/11/2022,SHELL PLC,TRUE,well,48/20a-S4,SNS,SH__2002well0017,,,
SH__2002well0018, 48/20a-S4Y,SH__,20/09/2002,P8,TRUE,22/01/2007,101,DRILL_GEN DRILL_MWD DUPL DWL_MWD JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD WDD_FILE WELL_SUMMARY,11,41094345,26/11/2022,SHELL PLC,TRUE,well,48/20a-S4Y,SNS,SH__2002well0019;SH__2002well0017,,,
SH__2002well0017, 48/20a-S4Z,SH__,05/09/2002,P8,TRUE,22/01/2007,101,DRILL_GEN DRILL_MWD DUPL DWL_MWD JWL_AUDIT JWL_FILE LOG_COMP LOG_MUD LOG_MWD WDD_FILE WELL_SUMMARY,19,128393744,26/11/2022,SHELL PLC,TRUE,well,48/20a-S4Z,SNS,SH__2002well0019,,,
HARB1990well0012, 48/20b- 6,NEOE,04/08/1990,P130,TRUE,20/06/1996,57,ABANDON_EOJR CCA_FILE CORE_CCA CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR DRILL_MWD DWL_OTHER DWL_WIRE ENG_ABAND GEOL_BIO GEOL_CHEM GEOL_DIP GEOL_GEOW GEOL_SED GPHYS_GEN GPHYS_VSP JWL_FILE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_GPROG PRE_PROP PRE_SITE VSP_SEGY WDD_FILE WELL_SUMMARY,98,532784187,26/11/2022,NEO ENERGY,TRUE,well,48/20b- 6,SNS,,8db45443-a80c-4b98-ad71-959f27f156c4,8db45443-a80c-4b98-ad71-959f27f156c4,
EI__1967well0010, 48/21- 1,EI__,14/08/1967,P47,TRUE,09/06/1976,1,ABANDON_CEMENT CORE_GEN CORE_SIDEWALL CSHOT_FILE DRILL_DAILY DRILL_DEV DWL_WIRE GEOL_BIO GEOL_SED GPHYS_CSHOT GPHYS_GEN GPHYS_VSP JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_DIP LOG_MUD LOG_SEIS LOG_VEL LOG_WIRE TEST_GEN WDD_FILE WELL_SUMMARY,85,118274511,26/11/2022,ENI UK LIMITED,TRUE,well,48/21- 1,SNS,,,,
EI__1967well0009, 48/21- 2,EI__,09/10/1967,P47,TRUE,09/06/1976,1,CORE_GEN CSHOT_FILE DRILL_DEV DWL_WIRE WELL_ENG GEOL_PPHYS GPHYS_CSHOT JWL_AUDIT JWL_FILE LOG_BIO LOG_COMP LOG_DIP LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE WDD_FILE WELL_SUMMARY,36,140116134,26/11/2022,ENI UK LIMITED,TRUE,well,48/21- 2,SNS,,,,
EI__1986well0003, 48/21a- 3,EI__,09/01/1986,P47,TRUE,16/03/1992,40,ABANDON_CEMENT DRILL_CEMENT DRILL_DAILY DRILL_DEV GEOL_MUD DRILL_MWD DWL_WIRE GEOL_BIO GEOL_DIP GPHYS_GEN LOG_COMP LOG_LITH LOG_MUD LOG_SEIS LOG_VEL LOG_WIRE WELL_SUMMARY,45,78358091,26/11/2022,ENI UK LIMITED,TRUE,well,48/21a- 3,SNS,,,,
PU__2008well0002, 48/21a- 4,PU__,21/03/2008,P1061,TRUE,18/07/2011,119,DRILL_CEMENT DRILL_DAILY DRILL_DEV DRILL_EOWR DRILL_GEN DUPL LOG_LITH LOG_MUD PRE_SITE WDD_FILE WELL_SCHEM WELL_SUMMARY,5,23183105,19/07/2022,PERENCO OIL & GAS,TRUE,well,48/21a- 4,SNS,PU__2008well0001,,,
PU__2008well0001, 48/21a- 4Z,PU__,26/05/2008,P1061,TRUE,18/07/2011,119,CONC_GEN DRILL_CEMENT DRILL_DAILY DRILL_DEV DRILL_EOWR DRILL_GEN GEOL_MUD DRILL_MWD DWL_MWD ENG_COMPS GEOL_PPHYS JWL_AUDIT JWL_FILE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_MWD TEST_DST TEST_FILE TEST_FLUID TEST_GEN WDD_FILE WELL_SUMMARY WELL_SCHEM WELL_SUMMARY,35,76816198,10/06/2022,PERENCO OIL & GAS,TRUE,well,48/21a- 4Z,SNS,,,,
BP__1966well0001, 48/22- 1,BP__,28/11/1966,P5,TRUE,09/06/1976,1,CORE_CCA CORE_GEN CSHOT_FILE DRILL_EOWR GEOL_BIO GPHYS_CSHOT JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_DIP LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE,39,30095637,26/11/2022,BP EXPLORATION,TRUE,well,48/22- 1,SNS,,,,
BP__1968well0007, 48/22- 2,BP__,28/01/1968,P5,TRUE,21/01/1977,2,CORE_GEN DRILL_DEV DRILL_EOWR DWL_WIRE JWL_AUDIT JWL_FILE LOG_COMP LOG_DIP LOG_MUD LOG_WIRE WDD_FILE WELL_SUMMARY,29,38794740,26/11/2022,BP EXPLORATION,TRUE,well,48/22- 2,SNS,,,,
BP__1970well0001, 48/22- 3,BP__,12/05/1970,P5,TRUE,08/08/1977,3,CORE_GEN DRILL_GEN DWL_WIRE GEOL_BIO GEOL_GEN LOG_COMP LOG_MUD LOG_TEST LOG_VEL LOG_WIRE,18,37938349,26/11/2022,BP EXPLORATION,TRUE,well,48/22- 3,SNS,,,,
SH__1991well0008, 48/22- 4,AA__,01/03/1991,P697,TRUE,13/12/1996,60,DRILL_DEV DRILL_GEN DRILL_EOWR DRILL_MWD DWL_MWD DWL_OTHER DWL_TEST DWL_WIRE GEOL_CHEM GEOL_GEOW GEOL_SED GPHYS_QCVSP GPHYS_VSP JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_CPI LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_WIRE PRE_DPROG PRE_SITE TEST_FLUID TEST_GEN WDD_FILE WELL_SUMMARY,84,1229439094,06/08/2022,APACHE CORPORATION,TRUE,well,48/22- 4,SNS,,8db45443-a80c-4b98-ad71-959f27f156c4,8db45443-a80c-4b98-ad71-959f27f156c4,
PU__2007well0003, 48/22b- 6,PU__,06/07/2007,P1144,TRUE,25/01/2010,113,DRILL_DEV DRILL_EOWR DRILL_MWD DWL_MUD DWL_MWD GEOL_GEOW JWL_AUDIT JWL_FILE LOG_COMP LOG_LITH LOG_MUD LOG_MWD WDD_FILE,23,72415889,28/07/2022,PERENCO OIL & GAS,TRUE,well,48/22b- 6,SNS,,,,
BP__1967well0005, 48/23- 1,BP__,21/04/1967,P53,TRUE,09/06/1976,1,CORE_GEN CSHOT_FILE DRILL_DEV DRILL_EOWR GPHYS_CSHOT JWL_AUDIT JWL_FILE LOG_COMP LOG_DIP LOG_MUD LOG_SEIS LOG_VEL LOG_WIRE WDD_FILE,39,32594862,26/11/2022,BP EXPLORATION,TRUE,well,48/23- 1,SNS,,,,
BP__1984well0004, 48/23- 2,BP__,07/11/1984,P467,TRUE,18/02/1991,36,CORE_CCA CSHOT_FILE DWL_WIRE ENG_COMPS GEOL_GEOW GPHYS_CSHOT JWL_AUDIT JWL_FILE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_TEST LOG_VEL LOG_WIRE TEST_FLUID TEST_PLT WELL_SUMMARY,38,45314844,26/11/2022,BP EXPLORATION,TRUE,well,48/23- 2,SNS,,,,
TU__2009well0001, 48/23- 3,EI__,29/11/2009,P467,TRUE,01/11/1993,46,CORE_CCA CORE_GEN CORE_SCAL DRILL_DEV DWL_WIRE ENG_ABAND GEOL_BIO GEOL_CHEM GEOL_GEOW GEOL_SED GPHYS_VSP JWL_FILE LOG_COMP LOG_CPI LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_MOVE PRE_SITE TEST_DST TEST_PLT VSP_FILE WDD_FILE WELL_SUMMARY,122,380164626,23/06/2022,ENI UK LIMITED,TRUE,well,48/23- 3,SNS,,8db45443-a80c-4b98-ad71-959f27f156c4,8db45443-a80c-4b98-ad71-959f27f156c4,
TU__2010well0001, 48/23a- 4,EI__,19/09/2010,P467,TRUE,20/06/1996,57,DRILL_DEV GEOL_MUD DWL_WIRE ENG_ABAND GEOL_GEOW GPHYS_VSP JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_LITH LOG_MUD LOG_MWD LOG_SEIS LOG_VEL LOG_WIRE PRE_SITE TEST_DST TEST_FLUID TEST_GEN WDD_FILE WELL_SUMMARY,65,196202687,26/11/2022,ENI UK LIMITED,TRUE,well,48/23a- 4,SNS,,8db45443-a80c-4b98-ad71-959f27f156c4,8db45443-a80c-4b98-ad71-959f27f156c4,
CNRI1995well0002, 48/23b- 5,CNRI,13/11/1995,P782,TRUE,23/07/2001,79,CSHOT_FILE DRILL_DEV GEOL_MUD DWL_WIRE GEOL_BIO GEOL_GEOW GPHYS_CSHOT GPHYS_VSP JWL_AUDIT JWL_FILE LOG_COMP LOG_CPI LOG_MWD LOG_WIRE WDD_FILE WELL_SUMMARY,23,45679890,26/11/2022,CNR INTERNATIONAL,TRUE,well,48/23b- 5,SNS,,,,
CNRI1998well0004, 48/23b- 6,CNRI,08/11/1998,P782,TRUE,26/04/2004,90,CORE_CCA CORE_GEN DRILL_DAILY DRILL_DEV DRILL_HSE DWL_MWD DWL_OTHER DWL_WIRE GEOL_MUD GEOL_SED GPHYS_QCVSP GPHYS_VSP JWL_AUDIT JWL_FILE LOG_COMP LOG_DIP LOG_MUD LOG_MWD LOG_SEIS LOG_TEST PRE_DPROG PRE_GEN PRE_GPROG PRE_SITE TEST_FLUID TEST_GEN VSP_SEGY WDD_FILE WELL_SUMMARY WELL_EXAM,71,1995120230,26/11/2022,CNR INTERNATIONAL,TRUE,well,48/23b- 6,SNS,,,,
SH__1989well0007, 48/24a- 1,PU__,19/04/1989,P7,TRUE,05/12/1994,50,ABANDON_EOJR CORE_CCA CORE_GEN CORE_SCAL DRILL_DEV DRILL_EOWR DRILL_GEN DRILL_EOWR GEOL_MUD DRILL_MWD DWL_MWD DWL_OTHER DWL_WIRE GEOL_BIO GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_MUD GEOL_PPHYS GEOL_SED GPHYS_CSHOT GPHYS_GEN JWL_FILE LOG_COMP LOG_CORE LOG_DIP LOG_MUD LOG_MWD LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_MOVE PRE_PROP PRE_SITE TEST_DST TEST_FLUID TEST_GEN TEST_PLT VSP_SEGY WDD_FILE WELL_SUMMARY,72,681988486,26/11/2022,PERENCO OIL & GAS,TRUE,well,48/24a- 1,SNS,,8db45443-a80c-4b98-ad71-959f27f156c4,8db45443-a80c-4b98-ad71-959f27f156c4,
SH__1991well0007, 48/24a- 3,PU__,22/03/1991,P7,TRUE,14/10/1996,59,CORE_CCA CORE_GEN CORE_SCAL CSHOT_FILE DRILL_DAILY DRILL_DEV DRILL_GEN GEOL_MUD DRILL_MWD DWL_MWD DWL_OTHER DWL_TEST DWL_WIRE GEOL_DIP GEOL_GEN GEOL_GEOW GEOL_PPHYS GPHYS_GEN GPHYS_VSP JWL_FILE LOG_COMP LOG_CORE LOG_CPI LOG_DIP LOG_MUD LOG_MWD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG PRE_SITE TEST_GEN WDD_FILE,89,909522757,26/11/2022,PERENCO OIL & GAS,TRUE,well,48/24a- 3,SNS,,8db45443-a80c-4b98-ad71-959f27f156c4,8db45443-a80c-4b98-ad71-959f27f156c4,
YC__2005well0001, 48/24a- 5,PU__,29/11/2005,P7,TRUE,25/01/2010,113,DRILL_DEV JWL_AUDIT JWL_FILE WDD_FILE,5,5981768,26/11/2022,PERENCO OIL & GAS,TRUE,well,48/24a- 5,SNS,,8db45443-a80c-4b98-ad71-959f27f156c4,8db45443-a80c-4b98-ad71-959f27f156c4,
HESS1990well0003, 48/24b- 2,HESS,25/05/1990,P698,TRUE,16/02/1996,55,CORE_CCA DRILL_DEV GEOL_MUD DRILL_MWD DWL_WIRE GEOL_DIP GPHYS_VSP JWL_FILE LOG_CASE LOG_COMP LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_SITE TEST_DST TEST_FLUID WDD_FILE WELL_SUMMARY,71,137037747,26/11/2022,HESS LIMITED,TRUE,well,48/24b- 2,SNS,,,,
INOG2019well0001, 48/24b- 6,INOG,16/09/2019,P2085,TRUE,10/03/2021,,CCA_FILE CORE_CCA CORE_GEN CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DWL_MWD DWL_WIRE ENG_ABAND GEOL_GEOW GPHYS_VSP LOG_COMP LOG_CORE LOG_MUD LOG_WIRE PRE_DPROG PRE_GPROG TEST_FILE TEST_GEN VSP_FILE VSP_SEGY WDD_FILE,78,874021357,26/11/2022,IOG PLC,TRUE,well,48/24b- 6,SNS,,,,
SH__1969well0010, 48/25- 1,SH__,06/12/1969,P7,TRUE,08/08/1977,3,ABANDON_PROG CORE_CCA CSHOT_FILE DRILL_DEV DRILL_GEN DRILL_EOWR GEOL_MUD DWL_WIRE GEOL_GEN GPHYS_CSHOT GPHYS_GEN JWL_AUDIT JWL_FILE LOG_CASE LOG_COMP LOG_CPI LOG_DIP LOG_LITH LOG_MUD LOG_SEIS LOG_TEST LOG_VEL LOG_WIRE PRE_DPROG WDD_FILE,97,1329538466,26/11/2022,SHELL PLC,TRUE,well,48/25- 1,SNS,,,,
NEOE1988well0001, 48/25a- 4,NEOE,20/01/1988,P7,TRUE,14/02/1994,47,CORE_CCA DWL_WIRE GEOL_GEN GEOL_GEOW GEOL_MUD GPHYS_VSP JWL_FILE LOG_CASE LOG_COMP LOG_CORE LOG_DIP LOG_MUD LOG_SEIS LOG_SUM LOG_TEST LOG_VEL LOG_WIRE VSP_SEGY WDD_FILE,44,346758013,03/11/2022,NEO ENERGY,TRUE,well,48/25a- 4,SNS,,,,
